t_enc,alpha_grd,timestamp,dataset,k,alpha,tau,thresh,thresh_silent,thresh_silent_chirp,guard_cells,ref_cells,monotonicity_thresh,t_monotonicity,detection_area,recall,precision,f_score,recall_ext,precision_ext,f_score_ext,iou_score_ext,inactive_percentage
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,16,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7635256104666666,0.43463884613239817,0.5539438025027238,0.8205180902196142,0.5717324221073067,0.6738971005305411,0.5172312900201114,49.492101075994235
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,19,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7914387679432291,0.24882229785752835,0.3786119031735899,0.8458406805431,0.33977117995479106,0.4847999471550564,0.3097421949372558,41.76376381377325
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,22,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8145812807881887,0.12128005972645578,0.21112628773849218,0.8688330872562677,0.15762374444565055,0.2668377645270298,0.14442383370921374,34.17667762057097
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,25,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8133093649028135,0.06115168837766941,0.11375061263585276,0.8723651448743945,0.07983011184756396,0.14627463404010904,0.07129118033838584,26.737613032212415
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,28,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7602956989247398,0.07528454750870639,0.13700304004472066,0.8146945532337649,0.09341311203972881,0.1676082157470205,0.08750291327167126,19.54438462082104
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,31,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7424193548387182,0.4422818025675142,0.5543314711810113,0.7957700434363328,0.5500737628279277,0.6504948298589456,0.4940807973283585,12.865447633323294
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,34,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7380213464696309,0.5119673538677876,0.6045539975285134,0.7916018636037557,0.6569162355894976,0.7179973975110759,0.5791844378314797,7.2021217313626895
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,37,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7376827427300261,0.5409915413040357,0.6242091920435127,0.7912168450626689,0.7042921501792175,0.7452282950005689,0.6156047176473602,3.17721878279908
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,40,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.737414852481602,0.552049016501417,0.6314083716514356,0.7910219004360314,0.7222498983493902,0.7550731915644592,0.6289389599681248,1.1326812387706193
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,43,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5565220725276784,0.6343277478756443,0.7910316996838728,0.7289305186645586,0.7587124684765432,0.6338291592985653,0.5862361658198314
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,46,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579529661364189,0.6352562010217027,0.7910392410198204,0.731339720952039,0.7600189288482131,0.6354357658522346,0.5386551981504921
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,49,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,52,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,55,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,350,58,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,1,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.522549923195084,0.6351314070307428,0.5733665326210743,0.5759614030912833,0.7767851364787667,0.661466491633578,0.5359176755957021,93.03874502644094
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,4,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6152150537634407,0.6226436485279659,0.618907056033097,0.6763094270243969,0.7800403449976959,0.7244806780536213,0.6012422599256652,81.67965771088193
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,7,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6734676095132187,0.5734564545262012,0.6194512651256698,0.7350264403104867,0.723948337948448,0.7294453257083997,0.6003493693848805,72.06332697489519
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,10,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7177639175803876,0.5113383003644533,0.5972166892776276,0.7748384159697503,0.6488347239824492,0.7062605202234951,0.5655573357396876,63.043050727061555
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,13,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7547940833730696,0.46758192930883213,0.577446002188663,0.8097890067892188,0.6091734823118405,0.6952995438796327,0.5475641297599692,54.362971440275004
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,16,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7842130144605238,0.32423133222960754,0.4587806846517476,0.837525515163619,0.43898071413720396,0.5760372138189174,0.39941939055217973,45.921402028359786
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,19,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8099789448593792,0.15142712537360495,0.25515291770045423,0.8625207822550573,0.19964636354960044,0.32424112668542715,0.18374935290771938,37.664669958739545
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,22,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8181529742041533,0.07097014082444522,0.13061055361334759,0.8756765031862032,0.0921833766130209,0.16680682345692072,0.08269692472242261,29.57955530385063
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,25,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7702420679061497,0.05778154333892408,0.10749880628105687,0.8267892807895255,0.07271573144928041,0.13367482297630498,0.06715002978420004,21.73900581048227
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,28,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7428589967689052,0.4133098413364014,0.5311178113699002,0.7965745871225326,0.5096981615782935,0.6216352594233829,0.46021601496312114,14.400157789129754
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,31,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7386247947454929,0.5073397180489759,0.6015158349287545,0.7918566853541218,0.6496587354782807,0.7137441637931276,0.5737249937065485,8.097233392234033
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,34,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7375605169765433,0.5399825085044226,0.6234933259698342,0.791138349100867,0.7025384806373131,0.7442106872978761,0.6140884998515586,3.5499430610373897
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,37,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374204142168634,0.5517873870634209,0.6312392462528842,0.7910540910855745,0.721778885660664,0.7548303684058004,0.6285508224495421,1.210847777001939
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,40,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5583704568065039,0.635526708628514,0.7910392410198204,0.7321494694613602,0.7604559472483754,0.6361066664026264,0.5894499262475156
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,43,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5386272767611654
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,46,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,49,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,52,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,55,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,375,58,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,1,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5434673446686793,0.6181158397899248,0.5783929653094732,0.5945552554168253,0.7658650440679697,0.6694241238769733,0.5433633099659979,92.54039070561033
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,4,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6372770009004739,0.5890196995564067,0.6121988331270238,0.6949558311111368,0.7499102231600477,0.7213879476888515,0.5947168435530866,80.43476491031541
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,7,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6938769267440056,0.5341825832979971,0.6036465874330107,0.7496317582522898,0.6844330373052955,0.7155502863925783,0.5807058666372887,70.18630062817478
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,10,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7386042692939345,0.48645951968085066,0.5865834552872106,0.7905915086093457,0.629768891486774,0.701075493877037,0.5577923834528706,60.574561425112876
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,13,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7706177498808304,0.4158900068173588,0.5402277679873622,0.8228905869156675,0.5528933568957044,0.6613985251060124,0.5000396194213904,51.33442716378708
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,16,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7977049896710753,0.2054469367233553,0.32674222237142675,0.8503061246248361,0.2796309090703782,0.420858623838673,0.25594983173046615,42.35184329554644
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,19,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.817041818952287,0.09248769346514055,0.16616571851040784,0.8728512238414424,0.11967851412382857,0.21049552970006147,0.10873974776763799,33.577930529877435
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,22,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7894218443773613,0.051530768892159205,0.09674626963615361,0.8491703505059072,0.0663612492725457,0.12310226037616327,0.05980013088866949,25.043143564025765
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,25,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.746127178346319,0.3001503876685237,0.4280897669310126,0.8004171577048173,0.3663085107312915,0.5026024924652943,0.33561876856956596,16.954084261909927
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,28,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7385183272419171,0.4933287061575164,0.5915219633867017,0.7921540663961374,0.6275553582027207,0.700313059523243,0.5561753886978558,9.824928061660046
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,31,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7376975740240564,0.5358002980243017,0.620744777962473,0.7911605710008213,0.6960097841359317,0.7405412468510377,0.6095731904080732,4.4551745262099605
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,34,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374026696329342,0.5490908629406089,0.629464594736293,0.7910222348356982,0.7172939383217581,0.7523561179826511,0.6251707556725224,1.4950528681535666
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,37,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5559484450146934,0.6339549656582468,0.7910392410198204,0.7280418386411449,0.7582342606843979,0.633119946868202,0.620505851439499
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,40,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579589519680488,0.6352600806949043,0.7910392410198204,0.7313458328171272,0.7600222291413761,0.6354424756227162,0.5388986660696109
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,43,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,46,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,49,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,52,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,55,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,400,58,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,1,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.5613112452990093,0.5895427499209465,0.5750807202550122,0.6119627878284053,0.7478646132386189,0.6731226476404064,0.5441665442540676,92.0305946680285
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,4,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.6583040680120801,0.5536792300636852,0.6014757581165217,0.7116525878274733,0.7197763226742212,0.7156913980870566,0.5854084184746375,79.18409352645818
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,7,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.713492372477362,0.5039535425268965,0.5906907260371812,0.7643540042480185,0.6587894534952037,0.7076564916310714,0.5692012340937819,68.30503559416043
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,10,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7531569468721966,0.4701621774757993,0.5789264635530909,0.8036106749937018,0.6186401209437319,0.6990972381163096,0.5540872566312278,58.11265390612572
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,13,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7823316912972199,0.3216370658371085,0.45585867497572596,0.8337707945924587,0.43644600374787185,0.5729666446738868,0.39548838095130334,48.31603971450193
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,16,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8081431749563118,0.13750447204931343,0.23502051697456397,0.8617651379536022,0.18041638851069888,0.29836750795160305,0.16521261608471235,38.79934864146348
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,19,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.8104532814238148,0.061583442386025186,0.1144688085445085,0.8714021500346444,0.07984010611762388,0.14627785708326563,0.0714320013994255,29.533189850974594
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,22,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7557977117432161,0.08949744765959629,0.1600434229282751,0.8111629237928928,0.11081178661844114,0.19498671890705752,0.10404983816847313,20.641597859509172
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,25,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7395908151914911,0.4650688327306201,0.5710503126047801,0.7936521019422667,0.5837511090813439,0.6727083074326519,0.5209577929394659,12.5556322487518
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,28,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7376521531860883,0.5258970281927438,0.6140308234097632,0.7912513981714534,0.6797382503965226,0.731268011143549,0.5969513550817337,6.091896294159746
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,31,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7375157582499159,0.5476159832109048,0.6285354270151289,0.7911299061780748,0.71519394745326,0.7512479012100469,0.6236873117532699,2.131254402952253
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,34,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7373878383389036,0.5548046822681476,0.6331970130887851,0.7909946214487967,0.7262784553699285,0.7572563658613015,0.63178504918146,0.7181801025633774
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,37,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5578690822232053,0.6352018285017237,0.7910392410198204,0.7312107443362171,0.759949277700571,0.6353599315021995,0.5409394592408314
15872,0.0001,1763103123,/home/mgrabmann/data/BBM/level0_random_1dmax_randomrcs_8targets_32chirps_new/seed_0,4,2.29,40,0.1,425,40,"(0, 0)","(8, 4)",-99999999,0,"[[1 1 1]
 [1 1 1]
 [1 1 1]]",0.7374249165739797,0.5579565581808942,0.635258529183486,0.7910392410198204,0.731344414576475,0.7600214633202348,0.6354392695897626,0.5385199300926491
